caso_id,llamado_fecha_hora,llamado_provincia,llamante_edad,llamante_genero,llamante_vinculo,caso_judicializado,hecho_lugar,victima_a_resguardo,victima_edad,victima_genero,victima_nacionalidad,victima_vinculo_agresor,victima_discapacidad,victima_convive_agresor,vs_violacion_via_vaginal,vs_violacion_via_anal,vs_violacion_via_oral,vs_tentativa_violacion,vs_tocamiento_sexual,vs_intento_tocamiento,vs_Intento_violación_tercera_persona,vs_grooming,vs_exhibicionismo,vs_amenazas_verbales_contenido_sexual,vs_explotacion_sexual,vs_explotacion_sexual_comercial,vs_explotacion_sexual_viajes_turismo,vs_sospecha_trata_personas_fines_sexuales,vs_existencia_facilitador_corrupcion_nnya,vs_obligacion_sacarse_fotos_pornograficas,vs_eyaculacion_partes_cuerpo,vs_acoso_sexual,vs_iniciacion_sexual_forzada_inducida,vs_otra_forma_violencia_sexual,vs_no_sabe_no_contesta,ofv_sentimiento_amenaza,ofv_amenaza_explicita,ofv_violencia_fisica,ofv_intento_ahorcar,ofv_intento_quemar,ofv_intento_ahogar,ofv_amenaza_muerte,ofv_uso_sustancias_psicoactivas,ofv_intento_privacion_libertad,ofv_privacion_libertad,ofv_uso_arma_blanca,ofv_uso_arma_fuego,ofv_enganio_seduccion,ofv_intento_matar,ofv_uso_animal_victimizar,ofv_grooming,ofv_otra_forma_violencia,ofv_no_sabe_no_contesta,llamado_provincia_indec_id
,2019-07-19 08:30:00,Buenos Aires,36,Femenino,Familiar,SI,Ámbito educativo,SI,5,Masculino,Argentina,"Conocido no familiar (Amigo, vecino, entre otros)",NO,NO,NO,SI,SI,NO,SI,NO,SI,NO,SI,NO,NO,SI,NO,NO,SI,SI,SI,NO,NO,NO,NO,SI,SI,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,06
,2019-07-19 12:30:00,Ciudad Autónoma de Buenos Aires,29,Femenino,Víctima,NO,Vivienda de la Víctima,SI,29,Femenino,Argentina,"Conocido no familiar (Amigo, vecino, entre otros)",NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,02
,2019-07-19 19:10:00,Buenos Aires,Sin dato,Femenino,Otro conocido,NO,Ámbito educativo,SI,4,Femenino,Argentina,NS/NC,NO,NS/NC,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,06
,2019-07-19 12:20:00,Buenos Aires,36,Femenino,Familiar,SI,Vivienda de la Víctima,SI,13,Femenino,Argentina,Padrastro,NO,SI,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,06
,2019-07-19 14:00:00,Buenos Aires,60,Femenino,Abuela/o,SI,Vivienda de la Víctima,SI,6,Femenino,Argentina,Madre,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,06
,2019-07-19 14:00:00,Buenos Aires,60,Femenino,Abuela/o,SI,Vivienda de la Víctima,SI,5,Femenino,Argentina,Madre,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,06
,2019-07-19 14:00:00,Buenos Aires,60,Femenino,Abuela/o,SI,Vivienda de la Víctima,SI,1,Femenino,Argentina,Madre,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,06
,2019-07-19 17:00:00,Buenos Aires,60,Femenino,Otra Institución,NS/NS,NS/NC,SI,Sin dato,Femenino,Argentina,"Conocido no familiar (Amigo, vecino, entre otros)",NS/NC,NS/NC,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,06
,2019-07-19 19:00:00,Ciudad Autónoma de Buenos Aires,Sin dato,Femenino,Comisaría,NO,Vivienda del Agresor,SI,23,Femenino,Argentina,Ex pareja de la víctima,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,02
,2019-07-19 19:15:00,Buenos Aires,34,Femenino,Otro conocido,NO,NS/NC,SI,Sin dato,Femenino,Argentina,"Conocido no familiar (Amigo, vecino, entre otros)",NS/NC,NS/NC,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,06
,2019-07-19 22:50:00,Ciudad Autónoma de Buenos Aires,Sin dato,Femenino,Comisaría,SI,Calle,SI,21,Femenino,Argentina,Desconocido,NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,02
,2019-07-20 21:20:00,Ciudad Autónoma de Buenos Aires,Sin dato,Femenino,Madre,NO,Vivienda de un familiar,SI,11,Femenino,Argentina,Tío,NO,NO,NO,NO,NO,NO,SI,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,02
,2019-07-20 00:30:00,Ciudad Autónoma de Buenos Aires,Sin dato,Masculino,Comisaría,SI,Calle,SI,24,Femenino,Argentina,Desconocido,NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,02
,2019-07-20 09:15:00,Santa Fé,40,Masculino,Padre,NO,Vivienda de la Víctima,SI,14,Femenino,Argentina,Abuelo,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,82
,2019-07-20 14:10:00,Buenos Aires,Sin dato,Femenino,Comisaría,SI,Vivienda del Agresor,SI,0,Femenino,Argentina,Padre,NO,NS/NC,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,06
,2019-07-20 20:30:00,Santa Fé,Sin dato,Masculino,Familiar,NO,Otro,SI,10,Femenino,Argentina,NS/NC,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,NO,82
,2019-07-20 20:30:00,Santa Fé,Sin dato,Masculino,Familiar,NO,Otro,SI,10,Masculino,Argentina,NS/NC,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,NO,82
,2019-07-20 20:40:00,Ciudad Autónoma de Buenos Aires,Sin dato,Masculino,Comisaría,SI,NS/NC,SI,30,Femenino,NS/NC,NS/NC,NS/NC,NS/NC,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,02
,2019-07-21 22:20:00,Buenos Aires,22,Femenino,Familiar,NO,Vivienda del Agresor,SI,13,Femenino,Argentina,Tío,NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,06
,2019-07-21 22:40:00,Buenos Aires,40,Femenino,Madre,NO,NS/NC,SI,12,Femenino,NS/NC,Desconocido,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,06
,2019-07-21 12:00:00,Ciudad Autónoma de Buenos Aires,Sin dato,Femenino,Comisaría,SI,NS/NC,SI,17,Femenino,Argentina,Desconocido,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,02
,2019-07-21 14:00:00,Ciudad Autónoma de Buenos Aires,Sin dato,Femenino,NS/NC,SI,NS/NC,SI,19,Femenino,NS/NC,NS/NC,NS/NC,NS/NC,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,02
,2019-07-21 15:35:00,Buenos Aires,Sin dato,Masculino,Comisaría,NO,NS/NC,SI,4,Femenino,Argentina,Otro pariente,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,06
,2019-07-22 03:00:00,Ciudad Autónoma de Buenos Aires,Sin dato,Femenino,Comisaría,SI,Vivienda del Agresor,SI,24,Femenino,Boliviana,"Conocido no familiar (Amigo, vecino, entre otros)",NS/NC,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,02
,2019-07-22 09:30:00,Buenos Aires,Sin dato,Masculino,Familiar,SI,Vivienda de la Víctima,SI,8,Femenino,Argentina,Tío,NO,NO,NO,NO,NO,SI,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,06
,2019-07-22 11:55:00,Córdoba,Sin dato,Femenino,Familiar,NO,NS/NC,SI,14,Femenino,Argentina,Tío,NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,14
,2019-07-22 12:15:00,Mendoza,32,Femenino,Familiar,NO,Vivienda del Agresor,SI,2,Masculino,Argentina,Padre,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,50
,2019-07-22 14:20:00,Buenos Aires,Sin dato,Femenino,Madre,NS/NS,Vivienda de la Víctima,SI,8,Femenino,NS/NC,Hermano,NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,06
,2019-07-22 15:30:00,Ciudad Autónoma de Buenos Aires,43,Femenino,Víctima,SI,NS/NC,SI,43,Femenino,Argentina,NS/NC,NS/NC,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,02
,2019-07-22 17:15:00,Buenos Aires,31,Femenino,Otro conocido,NO,Vivienda de la Víctima,NO,11,Femenino,NS/NC,Padrastro,NS/NC,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,06
,2019-07-22 17:15:00,Buenos Aires,31,Femenino,Otro conocido,NO,Vivienda de la Víctima,NO,8,Femenino,NS/NC,Padrastro,NS/NC,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,06
,2019-07-22 18:25:00,Buenos Aires,40,Femenino,Familiar,SI,NS/NC,SI,8,Femenino,Argentina,Otro pariente,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,06
,2019-07-22 18:45:00,Buenos Aires,34,Masculino,Comisaría,NO,NS/NC,SI,11,Femenino,Argentina,NS/NC,NS/NC,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,06
,2019-07-22 19:00:00,Chubut,30,Femenino,Madre,NO,Vivienda de la Víctima,SI,6,Masculino,Argentina,Hermana,NS/NC,SI,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,26
,2019-07-22 19:00:00,Chubut,30,Femenino,Madre,NO,Vivienda de la Víctima,SI,12,Femenino,Argentina,NS/NC,NS/NC,NS/NC,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,26
,2019-07-22 22:30:00,Ciudad Autónoma de Buenos Aires,Sin dato,Femenino,Comisaría,SI,NS/NC,SI,54,Femenino,Boliviana,Pareja de la víctima,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,02
,2019-07-22 22:30:00,Buenos Aires,34,Femenino,Madre,NO,Vivienda del Agresor,SI,15,Masculino,Argentina,Otro pariente,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,06
,2019-07-23 23:35:00,NS/NC,Sin dato,Femenino,Comisaría,SI,Vivienda del Agresor,SI,20,Femenino,Argentina,"Conocido no familiar (Amigo, vecino, entre otros)",NS/NC,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
,2019-07-23 05:10:00,Ciudad Autónoma de Buenos Aires,Sin dato,Masculino,Comisaría,SI,Vivienda de la Víctima,SI,29,Femenino,Argentina,Desconocido,NS/NC,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,02
,2019-07-23 07:10:00,Ciudad Autónoma de Buenos Aires,Sin dato,Masculino,Comisaría,SI,Taxi,SI,16,Femenino,Argentina,Desconocido,SI,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,02
,2019-07-23 09:00:00,Buenos Aires,30,Femenino,Familiar,NO,Vivienda de la Víctima,SI,7,Femenino,Argentina,Padrastro,NO,SI,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,06
,2019-07-23 12:15:00,Córdoba,Sin dato,Femenino,Familiar,NO,Vivienda de un familiar,SI,12,Femenino,Argentina,Padre,NS/NC,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,14
,2019-07-23 10:55:00,Buenos Aires,Sin dato,Femenino,Familiar,NS/NS,NS/NC,SI,Sin dato,Masculino,NS/NC,NS/NC,NS/NC,NS/NC,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,06
,2019-07-23 13:00:00,Ciudad Autónoma de Buenos Aires,Sin dato,Masculino,Otra Institución,SI,Vivienda de la Víctima,SI,5,Masculino,Argentina,Abuelo,NS/NC,SI,NO,SI,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,02
,2019-07-23 15:15:00,Buenos Aires,40,Femenino,Otra Institución,NO,Ámbito educativo,SI,9,Masculino,Argentina,NS/NC,SI,NS/NC,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,06
,2019-07-23 17:30:00,Ciudad Autónoma de Buenos Aires,30,Femenino,Comisaría,SI,Subterráneo/Tren/Colectivo,SI,37,Femenino,NS/NC,Desconocido,NS/NC,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,02
,2019-07-23 17:50:00,San Luis,28,Femenino,Otro conocido,NO,Vivienda de la Víctima,NO,15,Femenino,NS/NC,Padrastro,NS/NC,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,74
,2019-07-23 17:50:00,San Luis,28,Femenino,Otro conocido,NO,Vivienda de la Víctima,NO,17,Femenino,NS/NC,Tío,NS/NC,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,74
,2019-07-23 15:00:00,Buenos Aires,26,Femenino,Familiar,SI,Vivienda del Agresor,SI,8,Femenino,Argentina,Abuelo,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,06
,2019-07-23 16:15:00,Ciudad Autónoma de Buenos Aires,Sin dato,Femenino,Otro conocido,NO,Otro,SI,15,Masculino,NS/NC,"Conocido no familiar (Amigo, vecino, entre otros)",NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,02
,2019-07-23 17:20:00,Buenos Aires,Sin dato,Masculino,Padre,SI,Redes Sociales,SI,17,Femenino,Argentina,Desconocido,NO,NS/NC,NO,NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,NO,06
,2019-07-23 14:00:00,Ciudad Autónoma de Buenos Aires,Sin dato,Femenino,NS/NC,NO,Vivienda del Agresor,SI,23,Femenino,Argentina,"Conocido no familiar (Amigo, vecino, entre otros)",NS/NC,NO,SI,SI,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,02
,2019-07-23 22:30:00,Ciudad Autónoma de Buenos Aires,40,Masculino,Comisaría,SI,Subterráneo/Tren/Colectivo,SI,33,Femenino,Argentina,Desconocido,NS/NC,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,02
,2019-07-23 21:25:00,Ciudad Autónoma de Buenos Aires,45,Masculino,Otra Institución,SI,Vivienda del Agresor,SI,23,Femenino,NS/NC,Desconocido,NS/NC,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,02
,2019-07-24 23:20:00,Ciudad Autónoma de Buenos Aires,40,Masculino,Comisaría,SI,Vivienda de la Víctima,SI,28,Femenino,Paraguaya,Pareja de la víctima,NS/NC,SI,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,02
,2019-07-24 00:40:00,Ciudad Autónoma de Buenos Aires,30,Femenino,Comisaría,SI,Vivienda de la Víctima,SI,23,Femenino,NS/NC,"Conocido no familiar (Amigo, vecino, entre otros)",NS/NC,NS/NC,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,02
,2019-07-24 03:05:00,Buenos Aires,Sin dato,Femenino,Familiar,NS/NS,NS/NC,SI,Sin dato,Masculino,NS/NC,NS/NC,NS/NC,NS/NC,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,06
,2019-07-24 09:40:00,Buenos Aires,48,Masculino,Familiar,NO,NS/NC,SI,18,Femenino,Argentina,Desconocido,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,06
,2019-07-24 11:00:00,Buenos Aires,Sin dato,Masculino,Otro conocido,NO,Otro,SI,Sin dato,Femenino,NS/NC,NS/NC,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,NO,06
,2019-07-24 12:00:00,Ciudad Autónoma de Buenos Aires,Sin dato,Femenino,Comisaría,SI,NS/NC,SI,14,Femenino,Argentina,NS/NC,NS/NC,NS/NC,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,02
,2019-07-24 10:00:00,Ciudad Autónoma de Buenos Aires,35,Femenino,Familiar,NO,NS/NC,NO,14,Femenino,Argentina,Tío,NS/NC,NS/NC,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,02
,2019-07-24 14:00:00,Buenos Aires,Sin dato,Masculino,Comisaría,SI,Vivienda del Agresor,SI,12,Femenino,Argentina,Abuelo,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,06
,2019-07-24 15:30:00,Santiago del Estero,Sin dato,Masculino,Familiar,NO,Vivienda del Agresor,SI,18,Femenino,Argentina,Tío,SI,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,86
,2019-07-24 17:10:00,Mendoza,Sin dato,Femenino,Madre,NO,Redes Sociales,SI,12,Femenino,Argentina,Desconocido,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,50
,2019-07-24 19:10:00,Ciudad Autónoma de Buenos Aires,27,Femenino,Víctima,NO,Vivienda de la Víctima,SI,27,Masculino,Argentina,Padrastro,NO,SI,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,02
